2026-07-27 15:42:38,081 | INFO | ============ PHASE 1/3: load meta-llama/Llama-3.2-3B [t+  0.1s] ============
Loading weights:   0%|          | 0/254 [00:00<?, ?it/s]Loading weights:   0%|          | 1/254 [00:00<00:54,  4.64it/s]Loading weights:  10%|▉         | 25/254 [00:00<00:02, 98.47it/s]Loading weights:  16%|█▌        | 40/254 [00:00<00:02, 104.18it/s]Loading weights:  21%|██▏       | 54/254 [00:00<00:01, 113.77it/s]Loading weights:  28%|██▊       | 72/254 [00:00<00:01, 123.44it/s]Loading weights:  34%|███▍      | 86/254 [00:00<00:01, 121.82it/s]Loading weights:  39%|███▉      | 99/254 [00:00<00:01, 114.09it/s]Loading weights:  44%|████▍     | 112/254 [00:01<00:01, 116.28it/s]Loading weights:  50%|█████     | 127/254 [00:01<00:01, 121.73it/s]Loading weights:  55%|█████▌    | 140/254 [00:01<00:01, 110.54it/s]Loading weights:  60%|██████    | 153/254 [00:01<00:00, 115.03it/s]Loading weights:  65%|██████▌   | 166/254 [00:01<00:00, 111.34it/s]Loading weights:  72%|███████▏  | 183/254 [00:01<00:00, 123.00it/s]Loading weights:  78%|███████▊  | 199/254 [00:01<00:00, 128.84it/s]Loading weights:  84%|████████▍ | 213/254 [00:01<00:00, 120.64it/s]Loading weights:  89%|████████▉ | 226/254 [00:02<00:00, 115.02it/s]Loading weights:  94%|█████████▎| 238/254 [00:02<00:00, 112.70it/s]Loading weights:  98%|█████████▊| 250/254 [00:02<00:00, 113.82it/s]Loading weights: 100%|██████████| 254/254 [00:02<00:00, 113.97it/s]
2026-07-27 15:42:54,771 | INFO | ============ PHASE 2/3: sequential GPTQ pass, recording per-column compensation [t+ 16.8s] ============
[transformers] Token indices sequence length is longer than the specified maximum sequence length for this model (2435023 > 131072). Running this sequence through the model will result in indexing errors
[transformers] Ignoring clean_up_tokenization_spaces=True for BPE tokenizer TokenizersBackend. The clean_up_tokenization post-processing step is designed for WordPiece tokenizers and is destructive for BPE (it strips spaces before punctuation). Set clean_up_tokenization_spaces=False to suppress this warning, or set clean_up_tokenization_spaces_for_bpe_even_though_it_will_corrupt_output=True to force cleanup anyway.
2026-07-27 15:43:09,756 | INFO |   [t+ 31.8s] START capture first-block inputs for 128 calibration samples | gpu 0.73/5.98GB alloc, 0.74GB reserved | rss 6.91GB
2026-07-27 15:43:24,398 | INFO |     hessian samples: 96/128 (75.0%)   1.2s elapsed, 80.9/s, eta   0.4s | gpu 1.43/5.98GB alloc, 2.01GB reserved | rss 11.24GB
2026-07-27 15:43:24,594 | INFO |     hessian samples: 112/128 (87.5%)   1.4s elapsed, 81.0/s, eta   0.2s | gpu 1.43/5.98GB alloc, 2.01GB reserved | rss 11.24GB
2026-07-27 15:43:24,790 | INFO |     hessian samples: 128/128 (100.0%)   1.6s elapsed, 81.1/s, eta   0.0s | gpu 1.43/5.98GB alloc, 2.01GB reserved | rss 11.24GB
2026-07-27 15:43:24,790 | INFO |   [t+ 46.8s] END   block 2: hessians over 128 samples in   1.6s | gpu 1.43/5.98GB alloc, 2.01GB reserved | rss 11.24GB
2026-07-27 15:43:25,004 | INFO |   block 2: quantizing 7 linears: self_attn.q_proj, self_attn.k_proj, self_attn.v_proj, self_attn.o_proj, mlp.gate_proj, mlp.up_proj, mlp.down_proj
2026-07-27 15:43:25,224 | INFO |           gptq columns: 2048/3072 (66.7%)   0.2s elapsed, 10058.4/s, eta   0.1s | gpu 1.16/5.98GB alloc, 1.21GB reserved | rss 11.45GB
2026-07-27 15:43:25,327 | INFO |           gptq columns: 3072/3072 (100.0%)   0.3s elapsed, 10031.4/s, eta   0.0s | gpu 1.16/5.98GB alloc, 1.21GB reserved | rss 11.45GB
2026-07-27 15:43:25,405 | INFO |     layer self_attn.q_proj       (3072, 3072) done in 0.4s | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 11.42GB
2026-07-27 15:43:25,630 | INFO |           gptq columns: 2048/3072 (66.7%)   0.2s elapsed, 9873.3/s, eta   0.1s | gpu 1.08/5.98GB alloc, 1.18GB reserved | rss 11.42GB
2026-07-27 15:43:25,729 | INFO |           gptq columns: 3072/3072 (100.0%)   0.3s elapsed, 10017.6/s, eta   0.0s | gpu 1.08/5.98GB alloc, 1.19GB reserved | rss 11.42GB
2026-07-27 15:43:25,753 | INFO |     layer self_attn.k_proj       (1024, 3072) done in 0.3s | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 11.38GB
2026-07-27 15:43:25,970 | INFO |           gptq columns: 2048/3072 (66.7%)   0.2s elapsed, 10235.3/s, eta   0.1s | gpu 1.08/5.98GB alloc, 1.18GB reserved | rss 11.38GB
2026-07-27 15:43:26,073 | INFO |           gptq columns: 3072/3072 (100.0%)   0.3s elapsed, 10126.2/s, eta   0.0s | gpu 1.08/5.98GB alloc, 1.19GB reserved | rss 11.38GB
2026-07-27 15:43:26,097 | INFO |     layer self_attn.v_proj       (1024, 3072) done in 0.3s | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 11.35GB
2026-07-27 15:43:26,319 | INFO |           gptq columns: 2048/3072 (66.7%)   0.2s elapsed, 9975.4/s, eta   0.1s | gpu 1.16/5.98GB alloc, 1.21GB reserved | rss 11.35GB
2026-07-27 15:43:26,422 | INFO |           gptq columns: 3072/3072 (100.0%)   0.3s elapsed, 9973.2/s, eta   0.0s | gpu 1.16/5.98GB alloc, 1.21GB reserved | rss 11.35GB
2026-07-27 15:43:26,491 | INFO |     layer self_attn.o_proj       (3072, 3072) done in 0.4s | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 11.33GB
2026-07-27 15:43:26,719 | INFO |           gptq columns: 2048/3072 (66.7%)   0.2s elapsed, 9765.1/s, eta   0.1s | gpu 1.38/5.98GB alloc, 1.60GB reserved | rss 11.33GB
2026-07-27 15:43:26,822 | INFO |           gptq columns: 3072/3072 (100.0%)   0.3s elapsed, 9808.8/s, eta   0.0s | gpu 1.38/5.98GB alloc, 1.60GB reserved | rss 11.33GB
2026-07-27 15:43:27,021 | INFO |     layer mlp.gate_proj          (8192, 3072) done in 0.5s | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 11.34GB
2026-07-27 15:43:27,298 | INFO |           gptq columns: 2048/3072 (66.7%)   0.3s elapsed, 7937.0/s, eta   0.1s | gpu 1.38/5.98GB alloc, 1.60GB reserved | rss 11.34GB
2026-07-27 15:43:27,443 | INFO |           gptq columns: 3072/3072 (100.0%)   0.4s elapsed, 7624.0/s, eta   0.0s | gpu 1.38/5.98GB alloc, 1.60GB reserved | rss 11.34GB
2026-07-27 15:43:27,652 | INFO |     layer mlp.up_proj            (8192, 3072) done in 0.6s | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 11.35GB
2026-07-27 15:43:28,030 | INFO |           gptq columns: 2048/8192 (25.0%)   0.3s elapsed, 7493.6/s, eta   0.8s | gpu 1.80/5.98GB alloc, 2.47GB reserved | rss 11.35GB
2026-07-27 15:43:28,311 | INFO |           gptq columns: 4096/8192 (50.0%)   0.6s elapsed, 7380.0/s, eta   0.6s | gpu 1.80/5.98GB alloc, 2.47GB reserved | rss 11.35GB
2026-07-27 15:43:28,534 | INFO |           gptq columns: 6144/8192 (75.0%)   0.8s elapsed, 7900.7/s, eta   0.3s | gpu 1.80/5.98GB alloc, 2.47GB reserved | rss 11.35GB
2026-07-27 15:43:28,741 | INFO |           gptq columns: 8192/8192 (100.0%)   1.0s elapsed, 8319.5/s, eta   0.0s | gpu 1.80/5.98GB alloc, 2.47GB reserved | rss 11.35GB
2026-07-27 15:43:29,118 | INFO |     layer mlp.down_proj          (3072, 8192) done in 1.5s | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 11.40GB
2026-07-27 15:43:29,119 | INFO |   [t+ 51.1s] START block 2: replay 128 samples through quantized block | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 11.40GB
2026-07-27 15:43:29,491 | INFO |     replay samples: 32/128 (25.0%)   0.4s elapsed, 86.0/s, eta   1.1s | gpu 0.97/5.98GB alloc, 1.16GB reserved | rss 11.75GB
2026-07-27 15:43:29,908 | INFO |     replay samples: 64/128 (50.0%)   0.8s elapsed, 81.1/s, eta   0.8s | gpu 0.97/5.98GB alloc, 1.16GB reserved | rss 12.13GB
2026-07-27 15:43:30,347 | INFO |     replay samples: 96/128 (75.0%)   1.2s elapsed, 78.2/s, eta   0.4s | gpu 0.97/5.98GB alloc, 1.16GB reserved | rss 12.50GB
2026-07-27 15:43:30,792 | INFO |     replay samples: 128/128 (100.0%)   1.7s elapsed, 76.5/s, eta   0.0s | gpu 0.97/5.98GB alloc, 1.16GB reserved | rss 12.88GB
2026-07-27 15:43:30,792 | INFO |   [t+ 52.8s] END   block 2: replay 128 samples through quantized block in   1.7s | eta 11m26s for 26 more | gpu 0.97/5.98GB alloc, 1.16GB reserved | rss 12.88GB
2026-07-27 15:43:30,808 | INFO | seq-gptq: block 2/28 COMPLETE in 7.6s | gpu 0.78/5.98GB alloc, 0.79GB reserved | rss 12.88GB
2026-07-27 15:43:30,809 | INFO | seq-gptq: ===== block 3/28 ===== | gpu 0.78/5.98GB alloc, 0.79GB reserved | rss 12.88GB
2026-07-27 15:43:30,861 | INFO |   [t+ 52.9s] END   block 3: move to cuda in   0.1s | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 12.74GB
2026-07-27 15:43:30,862 | INFO |   [t+ 52.9s] START block 3: hessians over 128 samples | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 12.74GB
2026-07-27 15:43:31,068 | INFO |     hessian samples: 16/128 (12.5%)   0.2s elapsed, 77.7/s, eta   1.4s | gpu 1.43/5.98GB alloc, 2.01GB reserved | rss 12.74GB
2026-07-27 15:43:31,265 | INFO |     hessian samples: 32/128 (25.0%)   0.4s elapsed, 79.5/s, eta   1.2s | gpu 1.43/5.98GB alloc, 2.01GB reserved | rss 12.74GB
2026-07-27 15:43:31,461 | INFO |     hessian samples: 48/128 (37.5%)   0.6s elapsed, 80.1/s, eta   1.0s | gpu 1.43/5.98GB alloc, 2.01GB reserved | rss 12.74GB
2026-07-27 15:43:31,658 | INFO |     hessian samples: 64/128 (50.0%)   0.8s elapsed, 80.4/s, eta   0.8s | gpu 1.43/5.98GB alloc, 2.01GB reserved | rss 12.74GB
2026-07-27 15:43:31,855 | INFO |     hessian samples: 80/128 (62.5%)   1.0s elapsed, 80.6/s, eta   0.6s | gpu 1.43/5.98GB alloc, 2.01GB reserved | rss 12.74GB
2026-07-27 15:43:32,051 | INFO |     hessian samples: 96/128 (75.0%)   1.2s elapsed, 80.7/s, eta   0.4s | gpu 1.43/5.98GB alloc, 2.01GB reserved | rss 12.74GB
2026-07-27 15:43:32,248 | INFO |     hessian samples: 112/128 (87.5%)   1.4s elapsed, 80.8/s, eta   0.2s | gpu 1.43/5.98GB alloc, 2.01GB reserved | rss 12.74GB
2026-07-27 15:43:32,444 | INFO |     hessian samples: 128/128 (100.0%)   1.6s elapsed, 80.9/s, eta   0.0s | gpu 1.43/5.98GB alloc, 2.01GB reserved | rss 12.74GB
2026-07-27 15:43:32,445 | INFO |   [t+ 54.5s] END   block 3: hessians over 128 samples in   1.6s | gpu 1.43/5.98GB alloc, 2.01GB reserved | rss 12.74GB
2026-07-27 15:43:32,497 | INFO |   block 3: quantizing 7 linears: self_attn.q_proj, self_attn.k_proj, self_attn.v_proj, self_attn.o_proj, mlp.gate_proj, mlp.up_proj, mlp.down_proj
2026-07-27 15:43:32,708 | INFO |           gptq columns: 2048/3072 (66.7%)   0.2s elapsed, 10610.5/s, eta   0.1s | gpu 1.16/5.98GB alloc, 1.21GB reserved | rss 12.49GB
2026-07-27 15:43:32,811 | INFO |           gptq columns: 3072/3072 (100.0%)   0.3s elapsed, 10372.9/s, eta   0.0s | gpu 1.16/5.98GB alloc, 1.21GB reserved | rss 12.49GB
2026-07-27 15:43:32,864 | INFO |     layer self_attn.q_proj       (3072, 3072) done in 0.4s | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 12.49GB
2026-07-27 15:43:33,084 | INFO |           gptq columns: 2048/3072 (66.7%)   0.2s elapsed, 10053.1/s, eta   0.1s | gpu 1.08/5.98GB alloc, 1.18GB reserved | rss 12.49GB
2026-07-27 15:43:33,187 | INFO |           gptq columns: 3072/3072 (100.0%)   0.3s elapsed, 10007.2/s, eta   0.0s | gpu 1.08/5.98GB alloc, 1.19GB reserved | rss 12.49GB
2026-07-27 15:43:33,211 | INFO |     layer self_attn.k_proj       (1024, 3072) done in 0.3s | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 12.49GB
2026-07-27 15:43:33,436 | INFO |           gptq columns: 2048/3072 (66.7%)   0.2s elapsed, 9755.8/s, eta   0.1s | gpu 1.08/5.98GB alloc, 1.18GB reserved | rss 12.49GB
2026-07-27 15:43:33,543 | INFO |           gptq columns: 3072/3072 (100.0%)   0.3s elapsed, 9681.7/s, eta   0.0s | gpu 1.08/5.98GB alloc, 1.19GB reserved | rss 12.49GB
2026-07-27 15:43:33,565 | INFO |     layer self_attn.v_proj       (1024, 3072) done in 0.4s | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 12.49GB
2026-07-27 15:43:33,793 | INFO |           gptq columns: 2048/3072 (66.7%)   0.2s elapsed, 9737.6/s, eta   0.1s | gpu 1.16/5.98GB alloc, 1.21GB reserved | rss 12.49GB
2026-07-27 15:43:33,897 | INFO |           gptq columns: 3072/3072 (100.0%)   0.3s elapsed, 9760.0/s, eta   0.0s | gpu 1.16/5.98GB alloc, 1.21GB reserved | rss 12.49GB
2026-07-27 15:43:33,949 | INFO |     layer self_attn.o_proj       (3072, 3072) done in 0.4s | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 12.49GB
2026-07-27 15:43:34,176 | INFO |           gptq columns: 2048/3072 (66.7%)   0.2s elapsed, 9826.7/s, eta   0.1s | gpu 1.38/5.98GB alloc, 1.60GB reserved | rss 12.49GB
2026-07-27 15:43:34,278 | INFO |           gptq columns: 3072/3072 (100.0%)   0.3s elapsed, 9909.1/s, eta   0.0s | gpu 1.38/5.98GB alloc, 1.60GB reserved | rss 12.49GB
2026-07-27 15:43:34,405 | INFO |     layer mlp.gate_proj          (8192, 3072) done in 0.5s | gpu 0.97/5.98GB alloc, 0.98GB reserved | rss 12.49GB
2026-07-27 15:43:34,629 | INFO |           gptq columns: 2048/3072 (66.7%)   0.2s elapsed, 10021.0/s, eta   0.1s | gpu 1.38/5.98GB alloc, 1.60GB reserved | rss 12.49GB
